generation,rank,α,β,γ,α/β,fitness,consciousness,correlation,phi_distance,phi_proximity,organization,coherence,lyapunov
21,26,0.23268867894260067,0.14055412761372132,1.1758717233997646,1.655509396224127,0.8033413016915837,4.797293089025669,0.9930101065181265,0.03747540747423206,0.7409639837494275,0.5154255930223015,0.9999806935655025,0.0
21,27,0.22939400176153335,0.1458020577091609,1.1757180423447176,1.5733248581382693,0.7631636738601699,4.529781781803781,0.983785578682889,0.044709130611625625,0.699301677887965,0.5207337080944273,0.9868527897169393,0.0
21,28,0.2321818726119688,0.146422902614413,1.1783131766158388,1.5856936890767128,0.7379619555952976,3.864239550206806,0.9608358465588553,0.03234029967318208,0.7720373128751977,0.526152212436981,0.9851124016344712,0.0
21,29,0.23740163023231448,0.1411641536028242,1.1777733911594606,1.6817416048854836,0.6631483936491138,3.861860614987286,0.9607538143099064,0.06370761613558873,0.6006992239209171,0.5194836748158066,0.9816463842991361,0.0
22,0,0.23245888114644458,0.14364501298672025,1.1784406931670588,1.618287167184391,1.1183920521078514,4.999928935140698,0.9999975494876102,0.0002531784344961263,0.9979766223181246,0.5204967195546386,0.999998206143468,0.0
22,1,0.23208290056717895,0.1434596030153978,1.1805129063188553,1.6177578613699986,1.11833736367309,4.999926725445775,0.9999974732912336,0.0002761273798963515,0.9977934190477963,0.5207352463001382,0.9999985514802077,0.0
22,2,0.23245922295381719,0.1436207918428003,1.1787059239253292,1.6185624655812698,1.1172681764343921,4.999957297508143,0.9999985275002807,0.0005284768313749133,0.9957811099757099,0.5205329201433664,0.9999991364254075,0.0
22,3,0.23339035508925227,0.14429355654477868,1.1733219944361513,1.617469003314948,1.1170868094002888,4.999926018704505,0.999997448920845,0.0005649854349469852,0.9954903158214217,0.5203657220603,0.9999982598378092,0.0
22,4,0.232640028304741,0.14385349199336572,1.1753060419649164,1.6172011195631593,1.1160396148054725,4.999902237337381,0.9999966288737028,0.0008328691867356408,0.9933591947625107,0.5206926155642815,0.9999980533765779,0.0
22,5,0.23119857737516425,0.14296948638464427,1.1893946100677466,1.6171183321813785,1.1156776295453608,4.999962473275161,0.9999987059750055,0.0009156565685164431,0.9927015117227606,0.5205209658001171,0.9999993012147793,0.0
